248,24.8
249,24.900000000000002
250,25.0
251,25.1
252,25.200000000000003
253,25.3
254,25.400000000000002
255,25.5
256,25.6
257,25.700000000000003
258,25.8
259,25.900000000000002
260,26.0
261,26.1
262,26.200000000000003
263,26.3
264,26.400000000000002
265,26.5
266,26.6
267,26.700000000000003
268,26.8
269,26.900000000000002
270,27.0
271,27.1
272,27.200000000000003
273,27.3
274,27.400000000000002
275,27.5
276,27.6
277,27.700000000000003
278,27.8
279,27.900000000000002
280,28.0
281,28.1
282,28.200000000000003
283,28.3
284,28.400000000000002
285,28.5
286,28.6
287,28.700000000000003
288,28.8
289,28.900000000000002
290,29.0
291,29.1
292,29.200000000000003
293,29.3
294,29.400000000000002
295,29.5
296,29.6
297,29.700000000000003
298,29.8
299,29.900000000000002
300,30.0
301,30.1
302,30.200000000000003
303,30.3
304,30.400000000000002
305,30.5
306,30.6
307,30.700000000000003
308,30.8
309,30.900000000000002
310,31.0
311,31.1
312,31.200000000000003
313,31.3
314,31.400000000000002
315,31.5
316,31.6
317,31.700000000000003
318,31.8
319,31.900000000000002
320,32.0
321,32.1
322,32.2
323,32.300000000000004
324,32.4
325,32.5
326,32.6
327,32.7
328,32.800000000000004
329,32.9
330,33.0
331,33.1
332,33.2
333,33.300000000000004
334,33.4
335,33.5
336,33.6
337,33.7
338,33.800000000000004
339,33.9
340,34.0
341,34.1
342,34.2
343,34.300000000000004
344,34.4
345,34.5
346,34.6
347,34.7
348,34.800000000000004
349,34.9
350,35.0
351,35.1
352,35.2
353,35.300000000000004
354,35.4
355,35.5
356,35.6
357,35.7
358,35.800000000000004
359,35.9
360,36.0
361,36.1
362,36.2
363,36.300000000000004
364,36.4
365,36.5
366,36.6
367,36.7
368,36.800000000000004
369,36.9
370,37.0
371,37.1
372,37.2
373,37.300000000000004
374,37.4
375,37.5
376,37.6
377,37.7
378,37.800000000000004
379,37.9
380,38.0
381,38.1
382,38.2
383,38.300000000000004
384,38.400000000000006
385,38.5
386,38.6
387,38.7
388,38.800000000000004
389,38.900000000000006
390,39.0
391,39.1
392,39.2
393,39.300000000000004
394,39.400000000000006
395,39.5
396,39.6
397,39.7
398,39.800000000000004
399,39.900000000000006
400,40.0
401,40.1
402,40.2
403,40.300000000000004
404,40.400000000000006
405,40.5
406,40.6
407,40.7
408,40.800000000000004
409,40.900000000000006
410,41.0
411,41.1
412,41.2
413,41.300000000000004
414,41.400000000000006
415,41.5
416,41.6
417,41.7
418,41.800000000000004
419,41.900000000000006
420,42.0
421,42.1
422,42.2
423,42.300000000000004
424,42.400000000000006
425,42.5
426,42.6
427,42.7
428,42.800000000000004
429,42.900000000000006
430,43.0
431,43.1
432,43.2
433,43.300000000000004
434,43.400000000000006
435,43.5
436,43.6
437,43.7
438,43.800000000000004
439,43.900000000000006
440,44.0
441,44.1
442,44.2
443,44.300000000000004
444,44.400000000000006
445,44.5
446,44.6
447,44.7
448,44.800000000000004
449,44.900000000000006
450,45.0
451,45.1
452,45.2
453,45.300000000000004
454,45.400000000000006
455,45.5
456,45.6
457,45.7
458,45.800000000000004
459,45.900000000000006
460,46.0
461,46.1
462,46.2
463,46.300000000000004
464,46.400000000000006
465,46.5
466,46.6
467,46.7
468,46.800000000000004
469,46.900000000000006
470,47.0
471,47.1
472,47.2
473,47.300000000000004
474,47.400000000000006
475,47.5
476,47.6
477,47.7
478,47.800000000000004
479,47.900000000000006
480,48.0
481,48.1
482,48.2
483,48.300000000000004
484,48.400000000000006
485,48.5
486,48.6
487,48.7
488,48.800000000000004
489,48.900000000000006
490,49.0
491,49.1
492,49.2
493,49.300000000000004
494,49.400000000000006
495,49.5
496,49.6
497,49.7
498,49.800000000000004
499,49.900000000000006
500,50.0
501,50.1
502,50.2
503,50.300000000000004
504,50.400000000000006
505,50.5
506,50.6
507,50.7
508,50.800000000000004
509,50.900000000000006
510,51.0
511,51.1
512,51.2
513,51.300000000000004
514,51.400000000000006
515,51.5
516,51.6
517,51.7
518,51.800000000000004
519,51.900000000000006
520,52.0
521,52.1
522,52.2
523,52.300000000000004
524,52.400000000000006
525,52.5
526,52.6
527,52.7
528,52.800000000000004
529,52.900000000000006
530,53.0
531,53.1
532,53.2
533,53.300000000000004
534,53.400000000000006
535,53.5
536,53.6
537,53.7
538,53.800000000000004
539,53.900000000000006
540,54.0
541,54.1
542,54.2
543,54.300000000000004
544,54.400000000000006
545,54.5
546,54.6
547,54.7
548,54.800000000000004
549,54.900000000000006
550,55.0
551,55.1
552,55.2
553,55.300000000000004
554,55.400000000000006
555,55.5
556,55.6
557,55.7
558,55.800000000000004
559,55.900000000000006
560,56.0
561,56.1
562,56.2
563,56.300000000000004
564,56.400000000000006
565,56.5
566,56.6
567,56.7
568,56.800000000000004
569,56.900000000000006
570,57.0
571,57.1
572,57.2
573,57.300000000000004
574,57.400000000000006
575,57.5
576,57.6
577,57.7
578,57.800000000000004
579,57.900000000000006
580,58.0
581,58.1
582,58.2
583,58.300000000000004
584,58.400000000000006
585,58.5
586,58.6
587,58.7
588,58.800000000000004
589,58.900000000000006
590,59.0
591,59.1
592,59.2
593,59.300000000000004
594,59.400000000000006
595,59.5
596,59.6
597,59.7
598,59.800000000000004
599,59.900000000000006
600,60.0
601,60.1
602,60.2
603,60.300000000000004
604,60.400000000000006
605,60.5
606,60.6
607,60.7
608,60.800000000000004
609,60.900000000000006
610,61.0
611,61.1
612,61.2
613,61.300000000000004
614,61.400000000000006
615,61.5
616,61.6
617,61.7
618,61.800000000000004
619,61.900000000000006
620,62.0
621,62.1
622,62.2
623,62.300000000000004
624,62.400000000000006
625,62.5
626,62.6
627,62.7
628,62.800000000000004
629,62.900000000000006
630,63.0
631,63.1
632,63.2
633,63.300000000000004
634,63.400000000000006
635,63.5
636,63.6
637,63.7
638,63.800000000000004
639,63.900000000000006
640,64.0
641,64.10000000000001
642,64.2
643,64.3
644,64.4
645,64.5
646,64.60000000000001
647,64.7
648,64.8
649,64.9
650,65.0
651,65.10000000000001
652,65.2
653,65.3
654,65.4
655,65.5
656,65.60000000000001
657,65.7
658,65.8
659,65.9
660,66.0
661,66.10000000000001
662,66.2
663,66.3
664,66.4
665,66.5
666,66.60000000000001
667,66.7
668,66.8
669,66.9
670,67.0
671,67.10000000000001
672,67.2
673,67.3
674,67.4
675,67.5
676,67.60000000000001
677,67.7
678,67.8
679,67.9
680,68.0
681,68.10000000000001
682,68.2
683,68.3
684,68.4
685,68.5
686,68.60000000000001
687,68.7
688,68.8
689,68.9
690,69.0
691,69.10000000000001
692,69.2
693,69.3
694,69.4
695,69.5
696,69.60000000000001
697,69.7
698,69.8
699,69.9
700,70.0
701,70.10000000000001
702,70.2
703,70.3
704,70.4
705,70.5
706,70.60000000000001
707,70.7
708,70.8
709,70.9
710,71.0
711,71.10000000000001
712,71.2
713,71.3
714,71.4
715,71.5
716,71.60000000000001
717,71.7
718,71.8
719,71.9
720,72.0
721,72.10000000000001
722,72.2
723,72.3
724,72.4
725,72.5
726,72.60000000000001
727,72.7
728,72.8
729,72.9
730,73.0
731,73.10000000000001
732,73.2
733,73.3
734,73.4
735,73.5
736,73.60000000000001
737,73.7
738,73.8
739,73.9
740,74.0
741,74.10000000000001
742,74.2
743,74.3
744,74.4
745,74.5
746,74.60000000000001
747,74.7
748,74.8
749,74.9
750,75.0
751,75.10000000000001
752,75.2
753,75.3
754,75.4
755,75.5
756,75.60000000000001
757,75.7
758,75.8
759,75.9
760,76.0
761,76.10000000000001
762,76.2
763,76.3
764,76.4
765,76.5
766,76.60000000000001
767,76.7
768,76.80000000000001
769,76.9
770,77.0
771,77.10000000000001
772,77.2
773,77.30000000000001
774,77.4
775,77.5
776,77.60000000000001
777,77.7
778,77.80000000000001
779,77.9
780,78.0
781,78.10000000000001
782,78.2
783,78.30000000000001
784,78.4
785,78.5
786,78.60000000000001
787,78.7
788,78.80000000000001
789,78.9
790,79.0
791,79.10000000000001
792,79.2
793,79.30000000000001
794,79.4
795,79.5
796,79.60000000000001
797,79.7
798,79.80000000000001
799,79.9
800,80.0
801,80.10000000000001
802,80.2
803,80.30000000000001
804,80.4
805,80.5
806,80.60000000000001
807,80.7
808,80.80000000000001
809,80.9
810,81.0
811,81.10000000000001
812,81.2
813,81.30000000000001
814,81.4
815,81.5
816,81.60000000000001
817,81.7
818,81.80000000000001
819,81.9
820,82.0
821,82.10000000000001
822,82.2
823,82.30000000000001
824,82.4
825,82.5
826,82.60000000000001
827,82.7
828,82.80000000000001
829,82.9
830,83.0
831,83.10000000000001
832,83.2
833,83.30000000000001
834,83.4
835,83.5
836,83.60000000000001
837,83.7
838,83.80000000000001
839,83.9
840,84.0
841,84.10000000000001
842,84.2
843,84.30000000000001
844,84.4
845,84.5
846,84.60000000000001
847,84.7
848,84.80000000000001
849,84.9
850,85.0
851,85.10000000000001
852,85.2
853,85.30000000000001
854,85.4
855,85.5
856,85.60000000000001
857,85.7
858,85.80000000000001
859,85.9
860,86.0
861,86.10000000000001
862,86.2
863,86.30000000000001
864,86.4
865,86.5
866,86.60000000000001
867,86.7
868,86.80000000000001
869,86.9
870,87.0
871,87.10000000000001
872,87.2
873,87.30000000000001
874,87.4
875,87.5
876,87.60000000000001
877,87.7
878,87.80000000000001
879,87.9
880,88.0
881,88.10000000000001
882,88.2
883,88.30000000000001
884,88.4
885,88.5
886,88.60000000000001
887,88.7
888,88.80000000000001
889,88.9
890,89.0
891,89.10000000000001
892,89.2
893,89.30000000000001
894,89.4
895,89.5
896,89.60000000000001
897,89.7
898,89.80000000000001
899,89.9
900,90.0
901,90.10000000000001
902,90.2
903,90.30000000000001
904,90.4
905,90.5
906,90.60000000000001
907,90.7
908,90.80000000000001
909,90.9
910,91.0
911,91.10000000000001
912,91.2
913,91.30000000000001
914,91.4
915,91.5
916,91.60000000000001
917,91.7
918,91.80000000000001
919,91.9
920,92.0
921,92.10000000000001
922,92.2
923,92.30000000000001
924,92.4
925,92.5
926,92.60000000000001
927,92.7
928,92.80000000000001
929,92.9
930,93.0
931,93.10000000000001
932,93.2
933,93.30000000000001
934,93.4
935,93.5
936,93.60000000000001
937,93.7
938,93.80000000000001
939,93.9
940,94.0
941,94.10000000000001
942,94.2
943,94.30000000000001
944,94.4
945,94.5
946,94.60000000000001
947,94.7
948,94.80000000000001
949,94.9
950,95.0
951,95.10000000000001
952,95.2
953,95.30000000000001
954,95.4
955,95.5
956,95.60000000000001
957,95.7
958,95.80000000000001
959,95.9
960,96.0
961,96.10000000000001
962,96.2
963,96.30000000000001
964,96.4
965,96.5
966,96.60000000000001
967,96.7
968,96.80000000000001
969,96.9
970,97.0
971,97.10000000000001
972,97.2
973,97.30000000000001
974,97.4
975,97.5
976,97.60000000000001
977,97.7
978,97.80000000000001
979,97.9
980,98.0
981,98.10000000000001
982,98.2
983,98.30000000000001
984,98.4
985,98.5
986,98.60000000000001
987,98.7
988,98.80000000000001
989,98.9
990,99.0
991,99.10000000000001
992,99.2
993,99.30000000000001
994,99.4
995,99.5
996,99.60000000000001
997,99.7
998,99.80000000000001
999,99.9
